kegg_class,final_name,type,gene
Lipid metabolism,Cholesterol metabolism,recon3d_gene,AACS
Lipid metabolism,Cholesterol metabolism,recon3d_gene,SOAT1
Lipid metabolism,Cholesterol metabolism,recon3d_gene,SOAT2
Lipid metabolism,Cholesterol metabolism,recon3d_gene,SQLE
Lipid metabolism,Cholesterol metabolism,recon3d_gene,GGPS1
Glycan metabolism,Glycosaminoglycan biosynthesis,recon3d_gene,B3GNT3
Glycan metabolism,Glycosaminoglycan biosynthesis,recon3d_gene,B4GAT1
Glycan metabolism,Glycosaminoglycan biosynthesis,recon3d_gene,B3GNT8
Glycan metabolism,Glycosaminoglycan biosynthesis,recon3d_gene,B3GNT2
Glycan metabolism,Glycosaminoglycan biosynthesis,recon3d_gene,B3GNT4
Glycan metabolism,Glycosaminoglycan biosynthesis,recon3d_gene,B3GNT7
Glycan metabolism,Glycosaminoglycan biosynthesis,recon3d_gene,B3GNTL1
Glycan metabolism,Glycosaminoglycan biosynthesis,recon3d_gene,CHST5
Glycan metabolism,Glycosaminoglycan biosynthesis,recon3d_gene,CHST2
Glycan metabolism,Glycosaminoglycan biosynthesis,recon3d_gene,CHST4
Glycan metabolism,Glycosaminoglycan biosynthesis,recon3d_gene,CHST6
Glycan metabolism,Glycosaminoglycan biosynthesis,recon3d_gene,ST3GAL4
Glycan metabolism,Glycosaminoglycan biosynthesis,recon3d_gene,ST3GAL1
Glycan metabolism,Glycosaminoglycan biosynthesis,recon3d_gene,ST3GAL2
Glycan metabolism,Glycosaminoglycan biosynthesis,recon3d_gene,ST3GAL3
Glycan metabolism,Glycosaminoglycan biosynthesis,recon3d_gene,CHST1
Glycan metabolism,Glycosaminoglycan biosynthesis,recon3d_gene,B4GALT3
Glycan metabolism,Glycosaminoglycan biosynthesis,recon3d_gene,B4GALT1
Glycan metabolism,Glycosaminoglycan biosynthesis,recon3d_gene,B4GALT2
Glycan metabolism,Glycosaminoglycan biosynthesis,recon3d_gene,B4GALT5
Glycan metabolism,N-glycan metabolism,recon3d_gene,CTSA
Glycan metabolism,N-glycan metabolism,recon3d_gene,GLB1
Glycan metabolism,N-glycan metabolism,recon3d_gene,GALNS
Glycan metabolism,N-glycan metabolism,recon3d_gene,NEU1
Glycan metabolism,N-glycan metabolism,recon3d_gene,AGA
Glycan metabolism,N-glycan metabolism,recon3d_gene,FUCA1
Glycan metabolism,N-glycan metabolism,recon3d_gene,FUCA2
Glycan metabolism,N-glycan metabolism,recon3d_gene,HEXA
Glycan metabolism,N-glycan metabolism,recon3d_gene,HEXB
Glycan metabolism,N-glycan metabolism,recon3d_gene,MAN2C1
Glycan metabolism,N-glycan metabolism,recon3d_gene,MAN2B1
Glycan metabolism,N-glycan metabolism,recon3d_gene,MANBA
Glycan metabolism,N-glycan metabolism,recon3d_gene,NEU4
Glycan metabolism,N-glycan metabolism,recon3d_gene,ENGASE
Detoxification pathways,ROS detoxification,recon3d_gene,SOD1
Detoxification pathways,ROS detoxification,recon3d_gene,SOD2
Detoxification pathways,ROS detoxification,recon3d_gene,SOD3
Detoxification pathways,ROS detoxification,recon3d_gene,CAT
Metabolism of cofactors and vitamins,Vitamin metabolism,recon3d_gene,NQO1
Transport pathways,"Transport, mitochondrial",recon3d_gene,ABCB6
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC25A13
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC25A12
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC25A15
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC25A2
Transport pathways,"Transport, mitochondrial",recon3d_gene,ATP8A1
Transport pathways,"Transport, mitochondrial",recon3d_gene,ATP10A
Transport pathways,"Transport, mitochondrial",recon3d_gene,FTCD
Transport pathways,"Transport, mitochondrial",recon3d_gene,STARD3
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC27A5
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC27A2
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC22A9
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC22A1
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC25A20
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC25A29
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC22A4
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC25A26
Transport pathways,"Transport, mitochondrial",recon3d_gene,CRAT
Transport pathways,"Transport, mitochondrial",recon3d_gene,CPT2
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC25A10
Transport pathways,"Transport, mitochondrial",recon3d_gene,CYP8B1
Transport pathways,"Transport, mitochondrial",recon3d_gene,DBI
Transport pathways,"Transport, mitochondrial",recon3d_gene,MMAA
Transport pathways,"Transport, mitochondrial",recon3d_gene,ABAT
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC29A1
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC29A2
Transport pathways,"Transport, mitochondrial",recon3d_gene,ALAS1
Transport pathways,"Transport, mitochondrial",recon3d_gene,CPT1A
Transport pathways,"Transport, mitochondrial",recon3d_gene,ACADM
Transport pathways,"Transport, mitochondrial",recon3d_gene,HMGCS2
Transport pathways,"Transport, mitochondrial",recon3d_gene,ACSL1
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC29A4
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC25A4
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC25A6
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC25A5
Transport pathways,"Transport, mitochondrial",recon3d_gene,ACAA1
Transport pathways,"Transport, mitochondrial",recon3d_gene,HADHB
Transport pathways,"Transport, mitochondrial",recon3d_gene,MYO5B
Transport pathways,"Transport, mitochondrial",recon3d_gene,ACAA2
Transport pathways,"Transport, mitochondrial",recon3d_gene,AQP8
Transport pathways,"Transport, mitochondrial",recon3d_gene,AQP9
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC25A37
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC25A28
Transport pathways,"Transport, mitochondrial",recon3d_gene,MPC1
Transport pathways,"Transport, mitochondrial",recon3d_gene,MPC2
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC25A3
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC37A1
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC25A19
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC16A1
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC25A1
Transport pathways,"Transport, mitochondrial",recon3d_gene,UCP1
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC25A16
Transport pathways,"Transport, mitochondrial",recon3d_gene,FOSL1
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC25A18
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC25A22
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC25A11
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC25A14
Transport pathways,"Transport, mitochondrial",recon3d_gene,UCP3
Transport pathways,"Transport, mitochondrial",recon3d_gene,UCP2
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC25A27
Transport pathways,"Transport, mitochondrial",recon3d_gene,SLC16A7
Lipid metabolism,Leukotriene metabolism,recon3d_gene,ACOT8
Lipid metabolism,Leukotriene metabolism,recon3d_gene,BAAT
Lipid metabolism,Leukotriene metabolism,recon3d_gene,DHRS4
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CBR1
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CBR3
Lipid metabolism,Leukotriene metabolism,recon3d_gene,ADHFE1
Lipid metabolism,Leukotriene metabolism,recon3d_gene,ADH6
Lipid metabolism,Leukotriene metabolism,recon3d_gene,ADH1A
Lipid metabolism,Leukotriene metabolism,recon3d_gene,ADH1B
Lipid metabolism,Leukotriene metabolism,recon3d_gene,ADH5
Lipid metabolism,Leukotriene metabolism,recon3d_gene,ADH4
Lipid metabolism,Leukotriene metabolism,recon3d_gene,ADH1C
Lipid metabolism,Leukotriene metabolism,recon3d_gene,DPEP1
Lipid metabolism,Leukotriene metabolism,recon3d_gene,DPEP3
Lipid metabolism,Leukotriene metabolism,recon3d_gene,DPEP2
Lipid metabolism,Leukotriene metabolism,recon3d_gene,ACSL4
Lipid metabolism,Leukotriene metabolism,recon3d_gene,ACSBG1
Lipid metabolism,Leukotriene metabolism,recon3d_gene,ACSL3
Lipid metabolism,Leukotriene metabolism,recon3d_gene,ACSBG2
Lipid metabolism,Leukotriene metabolism,recon3d_gene,SLC27A2
Lipid metabolism,Leukotriene metabolism,recon3d_gene,ACSL1
Lipid metabolism,Leukotriene metabolism,recon3d_gene,ACSL6
Lipid metabolism,Leukotriene metabolism,recon3d_gene,ACSL5
Lipid metabolism,Leukotriene metabolism,recon3d_gene,GGT5
Lipid metabolism,Leukotriene metabolism,recon3d_gene,GGT1
Lipid metabolism,Leukotriene metabolism,recon3d_gene,GGT7
Lipid metabolism,Leukotriene metabolism,recon3d_gene,GGT6
Lipid metabolism,Leukotriene metabolism,recon3d_gene,HPGD
Lipid metabolism,Leukotriene metabolism,recon3d_gene,LTC4S
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP4F11
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP4F22
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP4F2
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP4F8
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP4F3
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP3A43
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP2D6
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP3A5
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP2C18
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP2E1
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP2J2
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP19A1
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP1B1
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP2C9
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP2C8
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP1A1
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP1A2
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP4B1
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP2U1
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP3A4
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP3A7
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP2C19
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP2S1
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP4Z1
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP4F12
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP4X1
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP2B6
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP2F1
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP2A7
Lipid metabolism,Leukotriene metabolism,recon3d_gene,CYP2A6
Lipid metabolism,Leukotriene metabolism,recon3d_gene,ACOX3
Lipid metabolism,Leukotriene metabolism,recon3d_gene,ACOX1
Metabolism of cofactors and vitamins,Tetrahydrobiopterin metabolism,recon3d_gene,ECHS1
Metabolism of cofactors and vitamins,Tetrahydrobiopterin metabolism,recon3d_gene,EHHADH
Metabolism of cofactors and vitamins,Tetrahydrobiopterin metabolism,recon3d_gene,HADHA
Metabolism of cofactors and vitamins,Tetrahydrobiopterin metabolism,recon3d_gene,HADH
Metabolism of cofactors and vitamins,Tetrahydrobiopterin metabolism,recon3d_gene,HSD17B10
Metabolism of cofactors and vitamins,Tetrahydrobiopterin metabolism,recon3d_gene,HSD17B4
Metabolism of cofactors and vitamins,Tetrahydrobiopterin metabolism,recon3d_gene,ALPL
Metabolism of cofactors and vitamins,Tetrahydrobiopterin metabolism,recon3d_gene,ALPP
Metabolism of cofactors and vitamins,Tetrahydrobiopterin metabolism,recon3d_gene,ALPG
Metabolism of cofactors and vitamins,Tetrahydrobiopterin metabolism,recon3d_gene,ALPI
Metabolism of cofactors and vitamins,Tetrahydrobiopterin metabolism,recon3d_gene,GCH1
Metabolism of cofactors and vitamins,Tetrahydrobiopterin metabolism,recon3d_gene,PAH
Metabolism of cofactors and vitamins,Tetrahydrobiopterin metabolism,recon3d_gene,PCBD1
Metabolism of cofactors and vitamins,Tetrahydrobiopterin metabolism,recon3d_gene,PCBD2
Metabolism of cofactors and vitamins,Tetrahydrobiopterin metabolism,recon3d_gene,PTS
Metabolism of cofactors and vitamins,Tetrahydrobiopterin metabolism,recon3d_gene,QDPR
Metabolism of cofactors and vitamins,Tetrahydrobiopterin metabolism,recon3d_gene,SPR
Metabolism of cofactors and vitamins,Tetrahydrobiopterin metabolism,recon3d_gene,TPH1
Metabolism of cofactors and vitamins,Tetrahydrobiopterin metabolism,recon3d_gene,TPH2
Miscellaneous,Heme degradation,recon3d_gene,HMOX1
Miscellaneous,Heme degradation,recon3d_gene,HMOX2
Miscellaneous,Heme degradation,recon3d_gene,UGT1A8
Miscellaneous,Heme degradation,recon3d_gene,BLVRB
Miscellaneous,Heme degradation,recon3d_gene,BLVRA
Miscellaneous,Heme synthesis,recon3d_gene,CPOX
Miscellaneous,Heme synthesis,recon3d_gene,ALAD
Miscellaneous,Heme synthesis,recon3d_gene,FECH
Miscellaneous,Heme synthesis,recon3d_gene,HCCS
Miscellaneous,Heme synthesis,recon3d_gene,HMBS
Miscellaneous,Heme synthesis,recon3d_gene,HMOX1
Miscellaneous,Heme synthesis,recon3d_gene,HMOX2
Miscellaneous,Heme synthesis,recon3d_gene,PPOX
Miscellaneous,Heme synthesis,recon3d_gene,BLVRB
Miscellaneous,Heme synthesis,recon3d_gene,BLVRA
Miscellaneous,Heme synthesis,recon3d_gene,UROD
Miscellaneous,Heme synthesis,recon3d_gene,UROS
Miscellaneous,Heme synthesis,recon3d_gene,CYBRD1
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP1A1
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP1A2
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP2E1
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP3A4
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP2C8
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP2D6
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP2A6
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP19A1
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP2C9
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP4B1
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP2B6
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP3A5
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP2A7
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP3A7
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP2F1
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP2C18
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP2J2
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP4F8
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP1B1
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP4Z1
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP4X1
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP2S1
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP3A43
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP4F11
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP4F12
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP17A1
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,AKR1C2
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,AKR1C1
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,AKR1C3
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,AKR1C4
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,GSTZ1
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,MGST1
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,GSTK1
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,HSD3B1
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,HSD3B2
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,STS
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,MGST3
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,MGST2
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,MPO
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,TPO
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,PRDX6
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,LPO
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,EPX
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP2U1
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,CYP2C19
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,SRD5A2
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,SRD5A3
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,SRD5A1
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,AKR1D1
Lipid metabolism,Androgen and estrogen synthesis and metabolism,recon3d_gene,SULT2B1
Metabolism of cofactors and vitamins,Vitamin metabolism,recon3d_gene,MMAA
Glycan metabolism,Glycosaminoglycan degradation,recon3d_gene,NAGLU
Glycan metabolism,Glycosaminoglycan degradation,recon3d_gene,SGSH
Metabolism of cofactors and vitamins,CoA catabolism,recon3d_gene,VNN1
Metabolism of cofactors and vitamins,CoA catabolism,recon3d_gene,VNN2
Metabolism of cofactors and vitamins,CoA catabolism,recon3d_gene,ACP2
Metabolism of cofactors and vitamins,CoA catabolism,recon3d_gene,ACP6
Metabolism of cofactors and vitamins,CoA catabolism,recon3d_gene,ACP5
Metabolism of cofactors and vitamins,CoA catabolism,recon3d_gene,PANK3
Metabolism of cofactors and vitamins,CoA catabolism,recon3d_gene,PANK2
Metabolism of cofactors and vitamins,CoA catabolism,recon3d_gene,PANK1
Metabolism of cofactors and vitamins,CoA catabolism,recon3d_gene,PANK4
Lipid metabolism,Eicosanoid metabolism,recon3d_gene,ACOT8
Lipid metabolism,Eicosanoid metabolism,recon3d_gene,ACOT4
Lipid metabolism,Eicosanoid metabolism,recon3d_gene,BAAT
Lipid metabolism,Eicosanoid metabolism,recon3d_gene,ACAA2
Lipid metabolism,Eicosanoid metabolism,recon3d_gene,HADHB
Lipid metabolism,Eicosanoid metabolism,recon3d_gene,HADHA
Lipid metabolism,Eicosanoid metabolism,recon3d_gene,ECI2
Lipid metabolism,Eicosanoid metabolism,recon3d_gene,EHHADH
Lipid metabolism,Eicosanoid metabolism,recon3d_gene,PTGES3
Lipid metabolism,Eicosanoid metabolism,recon3d_gene,PTGES2
Lipid metabolism,Eicosanoid metabolism,recon3d_gene,PTGES
Lipid metabolism,Eicosanoid metabolism,recon3d_gene,DHRS4
